#GENE	STR-M-DSVA4
Btbd1	4250
Btbd10	1743
Btbd11	1586
Btbd16	123
Btbd17	760
Btbd18	0
Btbd19	131
Btbd2	3130
Btbd3	6106
Btbd35f1	0
Btbd35f10	0
Btbd35f11	0
Btbd35f12	0
Btbd35f13	0
Btbd35f14	0
Btbd35f15	0
Btbd35f16	0
Btbd35f17	0
Btbd35f18	0
Btbd35f19	0
Btbd35f2	0
Btbd35f20	0
Btbd35f21	0
Btbd35f22	0
Btbd35f23	0
Btbd35f24	0
Btbd35f25	0
Btbd35f26	0
Btbd35f27	0
Btbd35f28	0
Btbd35f29	0
Btbd35f3	0
Btbd35f30	0
Btbd35f4	0
Btbd35f5	0
Btbd35f6	0
Btbd35f7	0
Btbd35f8	0
Btbd35f9	0
Btbd6	1491
Btbd7	1062
Btbd8	2014
Btbd9	2089
Btc	8
Btd	409
Btf3	2294
Btf3l4	932
Btg1	1461
Btg1b	0
Btg1c	0
Btg2	603
Btg3	29
Btg4	0
Btk	48
Btla	5
Btn1a1	2
Btn2a2	3
Btnl1	0
Btnl10	1
Btnl2	0
Btnl4	1
Btnl5-ps	0
Btnl6	0
Btnl7-ps	3
Btnl9	2
Btrc	2847
Bub1	46
Bub1b	73
Bub3	2149
Bud13	295
Bud23	529
Bud31	1604
Bves	105
Bvht	25
Bysl	1006
Bzw1	11453
Bzw2	1432
C030004G16Rik	15
C030005K06Rik	118
C030005K15Rik	0
C030006K11Rik	618
C030006N10Rik	4
C030007H22Rik	4
C030010L15Rik	5
C030013C21Rik	0
C030013G03Rik	42
C030014I23Rik	148
C030015A19Rik	83
C030015E24Rik	0
C030017B01Rik	767
C030017D09Rik	9
C030017G13Rik	0
C030018K13Rik	9
C030029H02Rik	4
C030032O16Rik	0
C030034I22Rik	45
C030034L19Rik	2
C030037D09Rik	166
C030037F17Rik	0
C030038I04Rik	0
C030047K22Rik	15
C130012C08Rik	31
C130013H08Rik	73
C130021I20Rik	1
C130023A14Rik	5
C130026I21Rik	1
C130026L21Rik	220
C130032M10Rik	0
C130036L24Rik	44
C130040N14Rik	1
C130046K22Rik	32
C130050O18Rik	5
C130051F05Rik	1
C130060C02Rik	3
C130071C03Rik	744
C130073E24Rik	18
C130073F10Rik	0
C130074G19Rik	897
C130075A20Rik	0
C130080G10Rik	3
C130083A15Rik	0
C130083M11Rik	0
C130089K02Rik	0
C130093G08Rik	51
C1d	2534
C1galt1	1228
C1galt1c1	836
C1qa	1760
C1qb	1946
C1qbp	1748
C1qc	1784
C1ql1	611
C1ql2	252
C1ql3	438
C1ql4	8
C1qtnf1	147
C1qtnf12	323
C1qtnf2	58
C1qtnf3	16
C1qtnf4	2269
C1qtnf5	0
C1qtnf6	438
C1qtnf7	23
C1qtnf9	7
C1ra	10
C1rb	0
C1rl	30
C1s1	48
C1s2	1
C2	30
C230012O17Rik	19
C230013L11Rik	47
C230014O12Rik	67
C230024C17Rik	0
C230029F24Rik	0
C230031I18Rik	0
C230034O21Rik	65
C230035I16Rik	16
C230037L18Rik	64
C230038L03Rik	23
C230053D17Rik	0
C230057A21Rik	1
C230057M02Rik	66
C230062I16Rik	29
C230066G23Rik	0
C230071H17Rik	0
C230072F16Rik	32
C230079O03Rik	0
C230085N15Rik	0
C230086J09Rik	0
C230096K16Rik	4
C230099D08Rik	0
C2cd2	668
C2cd2l	5779
C2cd3	1225
C2cd4a	0
C2cd4b	1
C2cd4c	490
C2cd4d	15
C2cd5	1209
C2cd6	0
C3	92
C330002G04Rik	2
C330004P14Rik	2
C330007P06Rik	1260
C330008A17Rik	0
C330011F03Rik	0
C330011M18Rik	104
C330013E15Rik	23
C330018A13Rik	13
C330018D20Rik	506
C330019F10Rik	1
C330022B21Rik	0
C330022C24Rik	1
C330024C12Rik	2
C330024D21Rik	3
C3ar1	73
C430002N11Rik	0
C430014B12Rik	2
C430019N01Rik	0
C430039J01Rik	0
C430039J16Rik	1
C430042M11Rik	3
C430049B03Rik	59
C4a	4
C4b	655
C4bp	0
C4bp-ps1	0
C530005A16Rik	212
C530008M17Rik	3608
C530025M09Rik	36
C530043A13Rik	1
C530043K16Rik	1
C530044C16Rik	22
C5ar1	45
C5ar2	46
C6	1
C630004L07Rik	5
C630004M23Rik	3
C630028M04Rik	0
C630031E19Rik	3
C630043F03Rik	189
C630044B11Rik	0
C630050I24Rik	0
C7	31
C730002L08Rik	2
C730027H18Rik	0
C730034F03Rik	12
C730036E19Rik	0
C730045M19Rik	0
C77080	529
C78197	39
C78283	0
C78334	0
C78859	71
C79130	40
C79798	0
C820005J03Rik	1
C86187	0
C87114	0
C87198	0
C87414	0
C87436	506
C87487	2
C87499	0
C87977	0
C8a	5
C8b	5
C8g	54
C9	0
C920006O11Rik	90
C920009B18Rik	0
C920021L13Rik	35
C9orf72	1481
CAAA01066123.1	0
CAAA01077340.1	1
CJ186046Rik	2
CK137956	82
CN725425	23
CR974473.1	0
CT010467.1	170217
CT010467.2	15
CT010569.1	0
CT025680.1	0
CT025683.1	0
CT030159.1	0
CT030740.1	21
CT485612.1	0
CT573014.1	0
CT868690.1	2
Caap1	237
Cab39	7173
Cab39l	1289
Cabcoco1	91
Cabin1	2310
Cables1	885
Cables2	1144
Cabp1	656
Cabp2	0
Cabp4	0
Cabp5	0
Cabp7	1205
Cabs1	0
Cabyr	20
Cacfd1	1623
Cachd1	1138
Cacna1a	2765
Cacna1b	3117
Cacna1c	2077
Cacna1d	904
Cacna1e	5038
Cacna1f	0
Cacna1g	1635
Cacna1h	1855
Cacna1i	2960
Cacna1s	33
Cacna2d1	4219
Cacna2d2	7048
Cacna2d3	7643
Cacna2d4	112
Cacnb1	4942
Cacnb2	1638
Cacnb3	3140
Cacnb4	5745
Cacng1	14
Cacng2	3939
Cacng3	3074
Cacng4	5172
Cacng5	1360
Cacng6	9
Cacng7	3430
Cacng8	1474
Cactin	772
Cacul1	2901
Cacybp	3407
Cad	685
Cadm1	9130
Cadm2	9895
Cadm3	12612
Cadm4	15980
Cadps	7792
Cadps2	2412
Cage1	65
Calb1	7679
Calb2	4047
Calca	26
Calcb	3
Calcoco1	1883
Calcoco2	1
Calcr	809
Calcrl	468
Cald1	1260
Calhm1	0
Calhm2	56
Calhm3	0
Calhm4	0
Calhm5	70
Calhm6	4
Calm1	97468
Calm2	48429
Calm3	52060
Calm4	0
Calm5	0
Calml3	0
Calml4	112
Caln1	13291
Calr	21014
Calr-ps	1
Calr3	39
Calr4	37
Calu	5720
Caly	6451
Camk1	1603
Camk1d	4163
Camk1g	1357
Camk2a	33297
Camk2b	27908
Camk2d	5550
Camk2g	6231
Camk2n1	35322
Camk2n2	3729
Camk4	3171
Camkk1	1815
Camkk2	5327
Camkmt	256
Camkv	14305
Caml	823
Camp	3
Camsap1	4107
Camsap2	7272
Camsap3	1064
Camta1	11344
Camta2	4526
Cand1	6061
Cand2	237
Cant1	2055
Canx	23742
Cap1	8725
Cap2	4698
Capg	101
Capn1	284
Capn10	1409
Capn11	17
Capn12	48
Capn13	0
Capn15	1086
Capn2	3267
Capn3	24
Capn5	2714
Capn6	39
Capn7	1590
Capn8	0
Capn9	14
Capns1	4888
Capns2	1
Caprin1	11395
Caprin2	105
Caps2	13
Capsl	94
Capza1	1320
Capza1-ps1	61
Capza2	9734
Capza3	0
Capzb	7544
Car1	5
Car10	2227
Car11	2973
Car12	554
Car13	24
Car14	381
Car15	49
Car2	3525
Car3	9
Car4	620
Car5a	11
Car5b	228
Car6	0
Car7	104
Car8	1389
Car9	33
Card10	190
Card11	11
Card14	3
Card19	299
Card6	50
Card9	83
Carf	613
Carhsp1	3680
Carlr	37
Carm1	2055
Carmil1	1530
Carmil2	1325
Carmil3	1092
Carmn	0
Carnmt1	146
Carns1	259
Cars	983
Cars2	352
Cartpt	690
Casc1	54
Casc3	2274
Casc4	5340
Casd1	3084
Cask	4442
Caskin1	5685
Caskin2	1387
Casp1	49
Casp12	30
Casp14	0
Casp16	2
Casp2	490
Casp3	1089
Casp4	6
Casp6	154
Casp7	239
Casp8	138
Casp8ap2	614
Casp9	648
Casq1	8
Casq2	236
Casr	393
Cass4	22
Cast	346
Castor1	111
Castor2	7723
Casz1	203
Cat	3005
Catip	68
Catsper1	0
Catsper2	43
Catsper3	6
Catsper4	0
Catsperb	0
Catsperd	11
Catspere1	0
Catspere2	41
Catsperg1	3
Catsperg2	2
Catsperz	14
Cav1	806
Cav2	1053
Cav3	0
Cavin1	950
Cavin2	399
Cavin3	534
Cavin4	10
Cbarp	14945
Cbfa2t2	1550
Cbfa2t2-ps1	6
Cbfa2t3	546
Cbfb	1208
Cbl	2891
Cblb	656
Cblc	2
Cblif	0
Cbll1	877
Cbln1	486
Cbln2	1261
Cbln3	33
Cbln4	902
Cbr1	1771
Cbr2	52
Cbr3	386
Cbr4	457
Cbs	1497
Cbwd1	489
Cbx1	1610
Cbx2	107
Cbx3	1970
Cbx3-ps1	0
Cbx3-ps2	0
Cbx3-ps3	0
Cbx3-ps4	1
Cbx3-ps5	0
Cbx3-ps6	5
Cbx3-ps7	4
Cbx3-ps8	2
Cbx4	2347
Cbx5	12589
Cbx6	29230
Cbx7	423
Cbx8	504
Cby1	1477
Cby2	0
Cby3	5
Cc2d1a	1714
Cc2d1b	611
Cc2d2a	547
Cc2d2b	6
Ccar1	2029
Ccar2	3336
Ccbe1	138
Ccdc102a	66
Ccdc103	102
Ccdc105	2
Ccdc106	1734
Ccdc107	463
Ccdc110	19
Ccdc112	437
Ccdc113	95
Ccdc114	77
Ccdc115	517
Ccdc116	56
Ccdc117	732
Ccdc12	589
Ccdc120	288
Ccdc121	34
Ccdc122	55
Ccdc124	1585
Ccdc125	12
Ccdc126	443
Ccdc127	2741
Ccdc13	254
Ccdc130	231
Ccdc134	259
Ccdc136	1387
Ccdc137	746
Ccdc138	144
Ccdc14	85
Ccdc141	791
Ccdc142	4
Ccdc142os	26
Ccdc144b	0
Ccdc146	52
Ccdc148	557
Ccdc149	1159
Ccdc15	71
Ccdc150	5
Ccdc151	108
Ccdc152	1
Ccdc153	226
Ccdc154	1
Ccdc155	21
Ccdc157	808
Ccdc158	22
Ccdc159	60
Ccdc160	171
Ccdc162	73
Ccdc163	53
Ccdc166	239
Ccdc167	455
Ccdc169	3
Ccdc17	26
Ccdc170	62
Ccdc171	30
Ccdc172	2
Ccdc173	40
Ccdc174	530
Ccdc175	5
Ccdc177	731
Ccdc178	2
Ccdc18	38
Ccdc180	28
Ccdc181	649
Ccdc182	0
Ccdc183	0
Ccdc184	1492
Ccdc185	0
Ccdc186	1582
Ccdc187	330
Ccdc188	0
Ccdc189	155
Ccdc190	778
Ccdc191	113
Ccdc192	6
Ccdc194	1
Ccdc201	0
Ccdc22	40
Ccdc24	16
Ccdc25	1742
Ccdc27	1
Ccdc28a	295
Ccdc28b	1059
Ccdc3	267
Ccdc30	478
Ccdc32	1425
Ccdc33	52
Ccdc34	489
Ccdc34os	0
Ccdc36	24
Ccdc38	3
Ccdc39	274
Ccdc40	195
Ccdc42	33
Ccdc42os	0
Ccdc43	747
Ccdc47	4994
Ccdc50	3153
Ccdc50-ps	1
Ccdc51	198
Ccdc54	1
Ccdc57	111
Ccdc58	216
Ccdc59	568
Ccdc6	2723
Ccdc60	42
Ccdc61	202
Ccdc62	15
Ccdc63	2
Ccdc65	204
Ccdc66	509
Ccdc68	4
Ccdc69	13
Ccdc70	0
Ccdc71	1170
Ccdc71l	566
Ccdc73	10
Ccdc74a	364
Ccdc77	161
Ccdc78	8
Ccdc7a	0
Ccdc7b	0
Ccdc8	270
Ccdc80	465
Ccdc81	54
Ccdc82	373
Ccdc83	3
Ccdc84	39
Ccdc85a	2293
Ccdc85b	1809
Ccdc85c	3796
Ccdc86	217
Ccdc87	75
Ccdc88a	2988
Ccdc88b	133
Ccdc88c	1509
Ccdc89	34
Ccdc9	1139
Ccdc90b	460
Ccdc91	1276
Ccdc92	2548
Ccdc92b	1098
Ccdc93	931
Ccdc96	123
Ccdc97	1898
Ccdc9b	118
Ccer1	0
Ccer2	87
Cchcr1	65
Ccin	2
Cck	298
Cckar	319
Cckbr	259
Ccl1	0
Ccl11	7
Ccl12	18
Ccl17	6
Ccl19	3
Ccl19-ps1	0
Ccl19-ps3	0
Ccl2	10
Ccl20	1
Ccl21a	1
Ccl21b	0
Ccl21d	0
Ccl22	7
Ccl24	12
Ccl25	148
Ccl26	0
Ccl27a	704
Ccl27b	0
Ccl28	99
Ccl3	20
Ccl4	3
Ccl5	3
Ccl6	105
Ccl7	6
Ccl8	55
Ccl9	113
Ccm2	1766
Ccm2l	38
Ccn1	297
Ccn2	202
Ccn3	283
Ccn4	24
Ccn5	1
Ccn6	8
Ccna1	12
Ccna2	218
Ccnb1	93
Ccnb1-ps	0
Ccnb1ip1	0
Ccnb2	43
Ccnb2-ps	2
Ccnb3	0
Ccnc	1302
Ccnd1	2722
Ccnd2	3385
Ccnd3	792
Ccnd3-ps	0
Ccndbp1	1755
Ccne1	367
Ccne2	266
Ccnf	139
Ccng1	2021
Ccng2	1067
Ccnh	1526
Ccni	8343
Ccnj	366
Ccnjl	142
Ccnk	1045
Ccnl1	484
Ccnl2	767
Ccno	49
Ccnq	403
Ccnt1	1681
Ccnt2	1142
Ccny	5350
Ccnyl1	733
Ccp110	1722
Ccpg1	451
Ccpg1os	217
Ccr1	28
Ccr10	8
Ccr1l1	0
Ccr2	3
Ccr3	3
Ccr4	0
Ccr5	365
Ccr6	5
Ccr7	2
Ccr8	0
Ccr9	5
Ccrl2	34
Ccs	597
Ccsap	1222
Ccser1	324
Ccser2	4881
Cct2	6765
Cct3	5923
Cct3-ps1	2
Cct4	4685
Cct5	6406
Cct6a	7449
Cct6b	3
Cct7	7447
Cct8	8050
Cct8l1	0
Ccz1	1020
Cd101	4
Cd109	89
Cd14	93
Cd151	999
Cd160	0
Cd163	79
Cd163l1	1
Cd164	3146
Cd164l2	92
Cd177	4
Cd180	194
Cd19	1
Cd1d1	71
Cd1d2	0
Cd2	7
Cd200	6598
Cd200r1	8
Cd200r2	2
Cd200r3	0
Cd200r4	0
Cd207	0
Cd209a	6
Cd209b	5
Cd209c	0
Cd209d	6
Cd209e	1
Cd209f	6
Cd209g	2
Cd22	8
Cd226	3
Cd244a	1
Cd247	1
Cd248	215
Cd24a	1032
Cd27	0
Cd274	69
Cd276	411
Cd28	4
Cd2ap	838
Cd2bp2	2762
Cd300a	81
Cd300c	0
Cd300c2	129
Cd300e	3
Cd300lb	5
Cd300ld	1
Cd300ld2	0
Cd300ld3	0
Cd300ld4	0
Cd300ld5	0
Cd300lf	3
Cd300lg	13
Cd302	580
Cd320	514
Cd33	280
Cd34	1167
Cd36	72
Cd37	128
Cd38	900
Cd3d	1
Cd3e	2
Cd3eap	768
Cd3g	1
Cd4	1254
Cd40	40
Cd40lg	0
Cd44	232
Cd46	14
Cd47	7669
Cd48	23
Cd5	2
Cd52	69
Cd53	558
Cd55	164
Cd55b	1
Cd55os	0
Cd59a	295
Cd59b	33
Cd5l	6
Cd6	6
Cd63	2248
Cd63-ps	21
Cd68	544
Cd69	2
Cd7	1
Cd70	11
Cd72	34
Cd74	230
Cd79a	9
Cd79b	21
Cd80	24
Cd81	17065
Cd82	538
Cd83	1204
Cd84	157
Cd86	153
Cd8a	0
Cd8b1	2
Cd9	3614
Cd9-ps	9
Cd93	1140
Cd96	2
Cd99l2	5148
Cda	75
Cdadc1	1725
Cdan1	395
Cdc123	2088
Cdc14a	134
Cdc14b	272
Cdc16	1796
Cdc20	89
Cdc20b	2
Cdc23	1913
Cdc25a	245
Cdc25b	176
Cdc25c	22
Cdc26	818
Cdc27	2743
Cdc34	1002
Cdc34b	1
Cdc37	3729
Cdc37l1	3243
Cdc40	1194
Cdc42	16009
Cdc42bpa	8297
Cdc42bpb	4672
Cdc42bpg	246
Cdc42ep1	817
Cdc42ep2	605
Cdc42ep3	688
Cdc42ep4	1590
Cdc42ep5	24
Cdc42se1	2166
Cdc42se2	7129
Cdc45	53
Cdc5l	1648
Cdc6	19
Cdc7	166
Cdc73	1751
Cdca2	30
Cdca3	80
Cdca4	191
Cdca5	33
Cdca7	264
Cdca7l	32
Cdca8	95
Cdcp1	19
Cdcp2	0
Cdcp3	4
Cdh1	45
Cdh10	1622
Cdh11	2985
Cdh12	217
Cdh13	8166
Cdh15	183
Cdh16	1
Cdh17	5
Cdh18	970
Cdh19	180
Cdh2	3967
Cdh20	1345
Cdh22	1310
Cdh23	95
Cdh24	675
Cdh26	11
Cdh3	31
Cdh4	1979
Cdh5	651
Cdh6	914
Cdh7	900
Cdh8	3063
Cdh9	467
Cdhr1	284
Cdhr2	63
Cdhr3	79
Cdhr4	54
Cdhr5	0
Cdip1	10059
Cdipt	4648
Cdiptos	2
Cdk1	122
Cdk10	736
Cdk11b	2452
Cdk12	846
Cdk13	1854
Cdk14	6083
Cdk15	12
Cdk16	8271
Cdk17	6728
Cdk18	902
Cdk19	2536
Cdk19os	4
Cdk2	181
Cdk20	350
Cdk2ap1	411
Cdk2ap2	445
Cdk3	3
Cdk4	2066
Cdk5	3202
Cdk5r1	10832
Cdk5r2	7892
Cdk5rap1	334
Cdk5rap2	655
Cdk5rap3	991
Cdk6	184
Cdk7	582
Cdk8	795
Cdk9	1381
Cdkal1	479
Cdkl1	536
Cdkl2	1701
Cdkl3	464
Cdkl4	437
Cdkl5	5018
Cdkn1a	872
Cdkn1b	2018
Cdkn1c	272
Cdkn2a	1
Cdkn2aip	477
Cdkn2aipnl	1187
Cdkn2b	32
Cdkn2c	118
Cdkn2d	1736
Cdkn3	20
Cdnf	47
Cdo1	2366
Cdon	331
Cdpf1	314
Cdr1	0
Cdr1os	687
Cdr2	432
Cdr2l	807
Cdrt4	0
Cdrt4os1	0
Cdrt4os2	0
Cds1	1389
Cds2	20331
Cdsn	1
Cdt1	103
Cdv3	3548
Cdv3-ps	1
Cdx1	0
Cdx2	0
Cdx4	0
Cdyl	292
Cdyl2	169
Ceacam-ps1	0
Ceacam1	74
Ceacam10	15
Ceacam11	0
Ceacam12	0
Ceacam13	0
Ceacam14	0
Ceacam15	1
Ceacam16	0
Ceacam18	2
Ceacam19	0
Ceacam2	2
Ceacam20	0
Ceacam3	0
Ceacam5	0
Ceacam9	1
Cebpa	213
Cebpb	46
Cebpd	99
Cebpe	0
Cebpg	1224
Cebpz	1413
Cebpzos	663
Cecr2	182
Cel	0
Cela1	33
Cela2a	0
Cela3a	0
Cela3b	0
Celf1	8179
Celf2	10264
Celf3	2733
Celf4	13848
Celf5	5522
Celf6	2129
Celrr	96
Celsr1	196
Celsr2	6035
Celsr3	1076
Cemip	585
Cemip2	2043
Cend1	12817
Cenpa	61
Cenpb	5847
Cenpc1	794
Cenpe	114
Cenpf	172
Cenph	33
Cenpi	35
Cenpj	139
Cenpk	27
Cenpl	70
Cenpm	48
Cenpn	27
Cenpo	99
Cenpp	37
Cenpq	249
Cenps	64
Cenpt	325
Cenpu	26
Cenpv	419
Cenpw	79
Cenpx	398
Cep104	1308
Cep112	84
Cep112it	3
Cep112os1	0
Cep120	2177
Cep126	545
Cep128	315
Cep131	639
Cep135	196
Cep152	78
Cep162	367
Cep164	345
Cep170	3473
Cep170b	7125
Cep19	1788
Cep192	217
Cep250	762
Cep290	456
Cep295	774
Cep295nl	12
Cep350	1788
Cep41	352
Cep44	155
Cep55	23
Cep57	475
Cep57l1	172
Cep63	646
Cep68	1351
Cep70	258
Cep72	64
Cep76	272
Cep78	235
Cep83	997
Cep83os	565
Cep85	306
Cep85l	727
Cep89	440
Cep95	188
Cep97	531
Cept1	1598
Cer1	0
Cercam	213
Cerk	2481
Cerkl	11
Cerox1	1072
Cers1	2098
Cers2	3641
Cers3	21
Cers4	1103
Cers5	1355
Cers6	1975
Ces1a	1
Ces1b	0
Ces1c	0
Ces1d	19
Ces1e	0
Ces1f	0
Ces1g	0
Ces1h	0
Ces2a	1
Ces2b	18
Ces2c	0
Ces2d-ps	0
Ces2e	3
Ces2f	0
Ces2g	2
Ces2h	0
Ces3a	0
Ces3b	0
Ces4a	0
Ces5a	18
Cetn1	0
Cetn2	1289
Cetn3	1795
Cetn4	214
Cfap100	49
Cfap126	125
Cfap157	22
Cfap161	74
Cfap20	1160
Cfap206	89
Cfap221	14
Cfap298	729
Cfap299	29
Cfap300	234
Cfap36	3121
Cfap410	773
Cfap43	69
Cfap44	90
Cfap45	144
Cfap46	118
Cfap47	45
Cfap52	95
Cfap53	29
Cfap54	182
Cfap57	59
Cfap58	16
Cfap61	145
Cfap65	75
Cfap69	163
Cfap70	51
Cfap73	20
Cfap74	262
Cfap77	30
Cfap97	1442
Cfap97d1	0
Cfap97d2	38
Cfap99	19
Cfb	0
Cfc1	0
Cfd	0
Cfdp1	3095
Cfh	1104
Cfhr1	0
Cfhr2	0
Cfhr3	0
Cfi	6
Cfl1	31838
Cfl2	4762
Cflar	736
Cfp	41
Cftr	157
Cga	2
Cgas	29
Cggbp1	3231
Cgn	210
Cgnl1	889
Cgref1	948
Cgrrf1	616
Ch25h	2
Chac1	228
Chac2	377
Chad	19
Chadl	877
Chaer1	0
Chaf1a	194
Chaf1b	32
Champ1	1642
Chat	893
Chchd1	745
Chchd10	4180
Chchd2	4084
Chchd2-ps	18
Chchd3	2546
Chchd4	1500
Chchd5	361
Chchd6	1365
Chchd7	387
Chd1	766
Chd1l	327
Chd2	2025
Chd3	25355
Chd4	6672
Chd5	8794
Chd6	3070
Chd7	636
Chd8	3152
Chd9	1563
Chdh	50
Chek1	59
Chek2	53
Cherp	1590
Chfr	877
Chga	7791
Chgb	9186
Chia1	96
Chic1	1789
Chic2	495
Chid1	2312
Chil1	248
Chil3	5
Chil4	4
Chil5	6
Chil6	0
Chit1	8
Chka	1459
Chkb	59
Chl1	8838
Chm	1589
Chml	767
Chmp1a	3169
Chmp1b	973
Chmp2a	2758
Chmp2b	2467
Chmp3	3171
Chmp4b	6998
Chmp4c	10
Chmp5	3539
Chmp6	940
Chmp7	3086
Chn1	17449
Chn1os1	21
Chn1os3	1
Chn2	3396
Chodl	398
Chordc1	2357
Chp1	4807
Chp2	82
Chpf	2446
Chpf2	1527
Chpt1	4069
Chrac1	361
Chrd	113
Chrdl1	225
Chrdl2	3
Chrm1	3636
Chrm2	1510
Chrm3	1080
Chrm4	1070
Chrm5	129
Chrna1	9
Chrna10	31
Chrna1os	33
Chrna2	116
Chrna3	110
Chrna4	1130
Chrna5	42
Chrna6	19
Chrna7	328
Chrna9	1
Chrnb1	26
Chrnb2	3175
Chrnb3	36
Chrnb4	20
Chrnd	0
Chrne	3
Chrng	0
Chst1	5956
Chst10	3268
Chst11	3901
Chst12	562
Chst13	0
Chst14	57
Chst15	1775
Chst2	7534
Chst3	630
Chst4	0
Chst5	48
Chst7	102
Chst8	146
Chst9	13
Chsy1	797
Chsy3	497
Chtf18	35
Chtf8	121
Chtop	7658
Chuk	526
Churc1	409
Ciao1	1710
Ciao2a	848
Ciao2b	610
Ciao3	710
Ciapin1	2107
Ciart	196
Cib1	400
Cib2	807
Cib3	0
Cib4	0
Cic	5672
Cidea	84
Cideb	109
Cidec	0
Ciita	5
Cilk1	2839
Cilp	27
Cilp2	33
Cinp	1610
Cip2a	134
Cipc	3103
Cir1	420
Cirbp	2779
Cisd1	2722
Cisd2	1766
Cisd3	497
Cish	238
Cit	5205
Cited1	132
Cited2	1231
Cited4	189
Ciz1	713
Ckap2	137
Ckap2l	114
Ckap4	1274
Ckap5	7009
Ckb	38835
Ckb-ps1	1
Ckb-ps2	1
Cklf	79
Ckm	0
Ckmt1	8477
Ckmt2	2
Cks1b	87
Cks1brt	0
Cks2	27
Clasp1	4248
Clasp2	12943
Clasrp	307
Clba1	404
Clca1	0
Clca2	6
Clca3a1	6
Clca3a2	0
Clca3b	0
Clca4a	0
Clca4b	0
Clca4c-ps	0
Clcc1	802
Clcf1	6
Clcn1	10
Clcn2	707
Clcn3	9013
Clcn4	8569
Clcn5	2216
Clcn6	4437
Clcn7	1654
Clcnka	3
Clcnkb	0
Cldn1	183
Cldn10	1351
Cldn11	15840
Cldn12	2592
Cldn13	0
Cldn14	113
Cldn15	4
Cldn16	0
Cldn17	0
Cldn18	0
Cldn19	33
Cldn2	165
Cldn20	2
Cldn22	2
Cldn23	8
Cldn24	0
Cldn25-ps	1
Cldn3	7
Cldn34-ps	0
Cldn34a	0
Cldn34b1	0
Cldn34b2	1
Cldn34b3	0
Cldn34b4	0
Cldn34c1	55
Cldn34c2	0
Cldn34c3	0
Cldn34c4	0
Cldn34d	0
Cldn4	0
Cldn5	1616
Cldn6	0
Cldn7	0
Cldn8	0
Cldn9	18
Cldnd1	3217
Cldnd2	1
Clec10a	52
Clec11a	56
Clec12a	111
Clec12b	0
Clec14a	175
Clec16a	2470
Clec18a	1
Clec1a	83
Clec1b	8
Clec2d	117
Clec2e	1
Clec2f	0
Clec2g	0
Clec2h	0
Clec2i	1
Clec2j	0
Clec2l	1824
Clec2m	0
Clec3a	0
Clec3b	190
Clec4a1	21
Clec4a2	38
Clec4a3	81
Clec4a4	0
Clec4b1	7
Clec4b2	0
Clec4d	0
Clec4e	0
Clec4f	0
Clec4g	0
Clec4n	10
Clec5a	82
Clec7a	33
Clec9a	0
Clgn	656
Clhc1	3
Clic1	511
Clic3	6
Clic4	6355
Clic5	209
Clic6	1452
Clint1	1878
Clip1	2930
Clip2	4217
Clip3	16634
Clip4	2637
Clk1	562
Clk2	457
Clk3	1179
Clk4	601
Clmn	2415
Clmp	878
Cln3	267
Cln5	557
Cln6	297
Cln8	1394
Clnk	2
Clnkos	0
Clns1a	2039
Clock	3000
Clp1	197
Clpb	1859
Clpp	1357
Clps	0
Clpsl2	0
Clptm1	8455
Clptm1l	3918
Clpx	1094
Clrn1	19
Clrn2	0
Clrn3	0
Clspn	136
Clstn1	31108
Clstn2	1519
Clstn3	18789
Clta	5374
Cltb	5597
Cltc	23997
Cltrn	0
Clu	23081
Cluap1	538
Cluh	3641
Clvs1	2293
Clvs2	1257
Clybl	645
Cma1	0
Cma2	0
Cmah	8
Cmas	3226
Cmbl	468
Cmc1	438
Cmc2	448
Cmc4	104
Cmip	6785
Cmklr1	124
Cmpk1	4536
Cmpk2	1229
Cmss1	227
Cmtm1	0
Cmtm2a	2
Cmtm2b	0
Cmtm3	418
Cmtm4	6157
Cmtm5	1705
Cmtm6	1513
Cmtm7	87
Cmtm8	48
Cmtr1	1035
Cmtr2	321
Cmya5	116
Cnbd1	0
Cnbd2	123
Cnbp	8497
Cndp1	11
Cndp2	1994
Cnep1r1	942
Cnfn	0
Cnga1	0
Cnga2	5
Cnga3	57
Cnga4	11
Cngb1	173
Cngb3	0
Cnih1	2735
Cnih2	6794
Cnih3	727
Cnih4	1467
Cnksr1	4
Cnksr2	4749
Cnksr3	1123
Cnmd	90
Cnn1	4
Cnn2	312
Cnn2-ps	0
Cnn3	3001
Cnnm1	2541
Cnnm2	1112
Cnnm3	1291
Cnnm4	553
Cnot1	3986
Cnot10	1251
Cnot11	1017
Cnot2	1790
Cnot3	914
Cnot4	1068
Cnot6	2766
Cnot6l	2390
Cnot7	3369
Cnot8	1588
Cnot9	1453
Cnp	41698
Cnppd1	774
Cnpy1	5
Cnpy2	1466
Cnpy3	1763
Cnpy4	392
Cnr1	5902
Cnr2	14
Cnrip1	1865
Cnst	2100
Cntd1	3
Cntf	11
Cntfr	1929
Cntln	516
Cntn1	22829
Cntn2	2327
Cntn3	1086
Cntn4	1077
Cntn5	291
Cntn6	820
Cntnap1	8180
Cntnap2	8601
Cntnap3	768
Cntnap4	1415
Cntnap5a	2458
Cntnap5b	546
Cntnap5c	118
Cntrl	269
Cntrob	290
Cntrobos	0
Coa3	2197
Coa4	118
Coa5	4280
Coa6	414
